,comment_text,toxic
34,' Mannnnn wake y'all bitch asses up Blood !,1
35,"' You niggahs actin like hoes , I can sale those ! &#1041204;&#1041204;&#1041636;",1
36,5s are ugly thot bitch shoes,1
37,",@musclezauber why not animal crackers. i want animal crackers shaped like master chiefs and trolls and gun's and shit, thatd rule.",1
38,2fine4cheapwine@yahoo.com &#171;@Datjollygirl So who used my email address for this chat line? All these bitches hittin me up &#128530;&#187;,1
39,"*squak squak squak squak*
Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@Alextalksback",0
40,"' Ima pull up , eat on that pussy and dip &#1041219;&#9996;&#65039; ,",1
41,"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S",0
42,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know,0
43,"'Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm",1
44,"20k tweets hoe, I'd like to thank all my supportive fans &#9996;&#65039; more tweets to come.",1
45,7 years later and this bitch STILL didnt learn her lesson. lol I remember she was the first major nude leak of this generation,1
46,8/10 of the girls u went to hs with look horrible now but don't wanna believe it....I'm bout to piss them Facebook hoes off with this,1
47,"' She love it when I talk to her crazy &#1041191;&#1041219; Suck a niggah dick , with a whole lotta spit &#1043291; let it drip &#1043292; Yea catch... http://t.co/i3WOHNQo7S",1
48,18 yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd.&#128563;,1
49,*rubs hands like bird man,0
50,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/DTLlzlXmPF,0
51,(via @jacklayton) Charlie Angus is sending &#8220;Made in China&#8221; Canadian flag pins back to Conservatives &#8211; http://tinyurl.com/dmt397,0
52,*waits for Fanduel to hit me with the jig*,0
53,"' Get some head off Twitter now niggahs that's bracken &#1041204;&#1041204; ima baby momma killa , yo bitch she can get it &#1043359; You... http://t.co/FAkEs1z2Wl",1
54,@44BINKO ima act like I hit that hoe then pass it like I was earlier,1
55,@A875Silva @jezzzz_ if she do then she gone die too I ain't playin dawg bitches gone be ruthless then I will be too! &#128175;&#128170;&#128074;,1
56,&lt;-- nudes are trash,0
57,@3CarryOnItems all them bitches far as fuck from us. We got el gran pollo up this way and it serves us well. @Lex_Gracie,1
58,"' She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; .",1
59,' That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA,1
60,187 how I'm killin these hoes,1
61,@1Corinthians126 #Jesus Genesis 2:19 Out of the ground the LORD God formed every beast of the field and every #bird of the sky #Initiating,0
62,*live ... lol what's wrong with these bitches man http://t.co/ZJYxCI9Ram,1
63,1-100000 You are a semi-evolved monkey that is desperately searching for validation and meaning in life. BBQd you'd be ok with mango salsa.,0
64,"@AjKFAN Big congrats to all! I expect him to be blogging on rube chat in a few days! Now get some sleep, you will need it!",0
65,@Alejandro_Bihhh @CapoDaAssHole I was texting a bitch,1
66,*Searches my yellow pages app for the nearest Jack In The Box*,0
67,@10x90 @fucktyler fugly loose hoe,1
68,12 oz arizona's trash,0
69,@1stBlock_Rody pussy,1
70,"' Entertain a flirtin ass niggah if you want too , That's gon be yo niggah friendly ass . &#9996;&#65039;",1
71,"' Babyy moaaaanin &#1041219;&#1041222; Got me zone'nn...... I want this bitch next to me , pussy like ecstasy &#1043215; .",1
72,' Hate a female that got the mentality of a niggah .,1
73,"' If you get yo girl took don't be mad at the niggah who did it &#1041204; Be mad at her , Cause he don't owe you loyalty , she does .",1
74,@4C_Ryan fag rhymes with gag.,1
75,.@rustyrockets with Putin pushing for land and China completely revamping their armed forces? You're a fucking retard. Stay out my country.,1
76,3 millionaires just walked in why you tripping bitch you paid for the fight ? Lmao,1
77,*pops that pussy for singles*,1
78,30 mins for @natezoo919 n @greco_joel to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip,0
79,@21Cvasquez little bitch your ass is getting tased when I get home,1
80,@ABC its time. amend 14th amendment it was written to protect newly freed ex slaves. Its lived its purpose. time to end anchor baby loophole,0
81,"-Can I help you?
-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?",0
82,2k coaches are retarded who would put a 5'10 point guard at the 3 tho.,1
83,' Elza M. Jones Was whipppppppen and drifting last night lol we was tu this ma niggah http://t.co/wAqAmR4BGU,1
84,@ALaQuannD what you laughing at hoe,1
85,@1deep_williard @Marlin_FishyAss it was old ratchet hoes Bruh,1
86,"@AdamHarmon @JeffJeffAllen Yeah tht a bitch, we ain't gay Brah. Chill",1
87,@10HSW @myluca01 @DenisGorman nothing like waiting till the last game of the season to peddle it shit website #heeb,1
88,' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;,1
89,108 MIL RT @SooMajor: And its cause of Romo bitch ass Dez &amp; Witten not eating,1
90,*Teachers call you a pussy for not doing senior skip day*,1
91,".@reddroostermann 's love of Obama is unrequited, however. Obama is clearly Putin's bitch.",1
92,"*scrolling through fb* some hoe says ""need a man 2 cuddle in the cold with"" bitch nobody wanna touch your #ratchet ass!",1
93,"@AdamBaldwin Really?? Bro, that retard @SenTedCruz even missed the point of GreenEggs&amp;Ham! It means don't knock it til ya try it!",1
94,@AbstractLife yeah. can't lie tho spitting on a cop car right with their bitch ass in it feels damn good.,1
95,' I wouldn't bring my girl around nobody but Leo &#1041204;&#1041204;&#9995; He the only niggah I KNOW that wouldn't mess with any of the... http://t.co/LWDxrVJceu,1
96,*karate RT @SirAsshole: Karrenchi still a bird ass bitch,1
97,..........does nobody sell #orange flavored and colored #bubblegum? IS THAT YOUR FUCKIN' PROBLEM? #Giants? Fuck it. I'm going #6Pack now,1
98,"*Bows down* ""Yes bitchmaster bitch""",1
99,(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.,0
100,"' I fw these niggahs everyday , Neva changed up , always been the same to a niggah . Been thru shit with ma niggahs .",1
101,@1Oyster1 maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican.,0
102,5SOS is trash,0
103,' She was mad for like 5 mins got over it and hit him right back up lol she care about that niggah . http://t.co/w13NFgBHSB,1
104,3-0-0 bitches fuck wid me,1
105,"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol",0
106,"2 bad bitches, 3 glocks, 4 choppas",1
107,@05235fd083ad408 hick yes,0
108,@1ONLYsolo fuc her and her pussy nasty &#128534;&#128534;&#128534;,1
109,' Ima real young niggah witha muhhfuckin attitude &#1043359; Walk up I'm yo spot you would think a niggah mad at you .,1
110,@AbusiveMen You're a fucking pussy,1
111,99 percent of the trash we dump in the sea is missing. This is not a good thing &#8594; http://t.co/CwC2LWCV3T http://t.co/Y0kt02HLm1,0
112,&amp;when they say him they mean dyke Ron #wcw http://t.co/VV4DUMMe4A,1
113,"' Club solo 1 deep , fuck a valet cause I parked on the street , lordddd knows &#1041243; You can't trust these hoes ,... http://t.co/WcD3V5sej2",1
114,.@Buckm00se really does talk like a buck nigger,1
115,(looks over at oomf) RT @shethepete Does pretending to have no bitches really work or nah?,1
116,&gt;Mfw some rachet ass hoe drops some scripture or religious stuff on social media http://t.co/9ZDsKU0lbo,1
117,"' Make a niggah buy a ring for ya finger &#1042469; , Jimmies for ya feet &#1043353; Jeans for that back &#1041191; lingerie for the... http://t.co/MxwTT9H4nc",1
118,416 we know ya bitch @kendricklamar,1
119,"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me""",1
120,' Lemme find out you didn't answer my call cause you otp with that niggah &#1041204;,1
121,4th and long bitches,1
122,"'i drowned in ur pussy so i swam 2ur BuT."" Easily the most eloquent message sent on Xbox Live.",1
123,"@Adogg_34 RT @jb_barker10: Snapchat got hacked, all of you hoes about to have some explaining to do http://t.co/tworXRoJEI",1
124,.@CoryBooker is running around town delivering food to people. If he takes out the trash too he is the perfect boyfriend.,0
125,"' You tall tree ass females be 6'0 TALKIN bout "" Catching Feelings "" , bitch you need to catch this touchdown... http://t.co/lMgkDuxzY7",1
126,@Alan_Casillas haha shit niggah i wish,1
127,' Being in love stressful ma niggah .,1
128,"2Pac was real af on ""Temptations"". Thats exactly how it be for niggas getting money and bitches",1
129,@AGreasyMonkey @Huntermoore faggot,1
130,"' I know I Know I know . Them streets they fuck with me strong , and them bitches gon fuck just because money... http://t.co/odtcHpD5G7",1
131,@AbrehamDadi no bitch,1
132,"' If I ever put ma trust ina bitch , I'll always be hurt ! &#1043323;&#1043323;",1
133,2012-2013 seniors were chill as fuck. this years seniors are basic ass bitches,1
134,4 fat hoes ina caddilac. U can tell they jus lost dey luxury car ride virginity#hoes too happy lmao,1
135,100s 50s 20s yea I like my money in order bad Asian bitch yea she look just like Kemora,1
136,"4 old hoes, a ponk, and a dyke outchea having ""girl talk""",1
137,@AdamBaldwin @ChicoDelainky clams to be a comedy writer. #untrue,0
138,1 baby Momma no bitch no wife like PAC u need a thug in ya life,1
139,100 mile dead zone radius around Philly...gotta go to NY or DC RT @CeeRoss The tri state needs better bitches,1
140,...if Amber Rose can rock a bald head and a bald pussy then motherfucker so can I.,1
141,&gt;_&lt;.. RT @ItsTheBOOMshow @FricknAwesome metal monkey balls!,1
142,21- you a bitch but you my bitch so we hella chillin. also thanks for tolerating me and being my friend.,1
143,@808NoHeartBreak hoes,1
144,@AdamSchein @TheMayorMatt I may have just cried a tad #illmissu shiner,0
145,'Views from the 6' gon be Instagram picture titles for a while...brace yaself my nigs,1
146,&amp;&amp;' hoes round here just opening legs like Walmart doors,1
147,@Alejandro_Bihhh @CapoDaAssHole lol cause these hoes love me,1
148,@37738921 reminds me of Oreos lmao,0
149,*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You niggas switch up your opinions like faggots,1
150,"6' 217 on these hoes. I am not fat.

I'm big boned.

hehehehehe.",1
151,*puts people/bitch face on*,1
152,"'Every bitch got a fat ass or she $3,000 from it' #RNS",1
153,"' South Central niggahs really don't be lovin these hoes , these hoes don't be lovin these niggahs &#1041233; . We just be... http://t.co/XnTftnwuVD",1
154,@Alan_Casillas nah i thought u had to bitches lol didnt know peters girl was one of them lmao,1
155,@AaronKeplin shut up bitch,1
156,"&amp; thots are wearing Uggs RT @BigBootyJudy814: #ItsFallBecause negros are pulling out their Timbs""",0
157,"' On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; .",1
158,@ the person who significant other a hoe and you the s/o cheating,1
159,"11/19 w/ @anjahlamarie - the depot 
12/19 - a pussyfootin xxxmas (hoe hoe hoe motherfucker santa claws is coming to town)",1
160,"93 feature car

1 of 1503 yellow and black feature car. buck tag is on the radiator support. 67,3xx miles,... http://t.co/1nkNfZqBo9",0
161,...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's all Kentucky is and ever will be,1
162,"12 was like ""Blocked bitch"" &#8220;@NoBeeetch: Don't start ""@bdoulaoblongata: They are blocking us in #Ferguson http://t.co/ymPzHmzUxG""&#8221;",1
163,*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.,0
164,"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker",1
165,"' I hate a "" Guesss who just tried to talk to mee "" ass bitch &#1041190;&#9995;&#9996;&#65039;",1
166,"' Indiana niggah you can tell from ma muhhfuckin grammar , I swear I got 3 hoes with me just like I'm Santa &#1041204;&#1043359; .",1
167,@Alejandro_Bihhh @CapoDaAssHole I'm on this hoe like this every night just be tweeting bullshit,1
168,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!,0
169,' when it comes to pussy I have no fucking friends' - hostel iii is really what we're watching right now,1
170,"' Ima kill that pussy straight murder that shit , and Ima eat it , eat it , eat it &#1043291;&#1040788; And lick it till it slaps . Aye &#1041237;&#1041191; .",1
171,"' From Freshman Year to Senior year , this really my niggah started being brothers 4 years ago TODAY . It's crazy... http://t.co/IIHcPFiyQu",1
172,@AbstractLife two trash ass passes you know damn well you saw it too. on 2nd and 3rd down. before Santos won the game.,1
173,90% of niggas goofy and act like bitches,1
174,"8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz",1
175,40 mins. Until that bitch drop,1
176,"' Ok ma Texas bitch keep textin me , callin cryin stressin me &#1041190; Bout where I been but I been with another bitch allegedly &#1043351;&#1043360; .",1
177,@1stBlock_Rody yu ah hoe,1
178,@05proFESSOR ... That's what happens when your getting pussy. Pussy or Twitter? Seems like a clear cut choice to me. Hahahaha,1
179,"' Shawty wanna tell me secrets on how to rap niggah , I tell that bitch it's more attractive when you hold it down &#1043359;&#1043351; .",1
180,@1Corinthians126 #HolySpirit God still share HIS #Secrets Amos 3:7 blessings #Jesus,0
181,@A_Little_Wicked that's not ghetto. That's sweet and a movie quote. Try again,0
182,@AbstractLife man too much damn giggling was going. He was offering $40 tips and shit. Lol think I even heard the bitch spit a couple times,1
183,"2 thangs my bitch can't say, ""I'm broke"" n ""ha period late""",1
184,1wayhustle come get signed bitch we self paid.,1
185,90 percent yo bitch with me 100 percent that scrap with me,1
186,@AJ0427 Just watched the Llewyn Davis doc. Warm fuzzies abound &#9786;&#65039;,0
187,' You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .,1
188,"10 RT @ParadoxicalMike 1.5 RT @iDavey On average, 2. But I can be an 8 when need be. ""@SinsOfMyFather_ On a scale of 1-10 how ghetto are u?""",0
189,"... but bitches catch feelings after, all the damn time.",1
190,"*chops* RT @Tweets2Sweet *does bird call, flaps hands*",0
191,' Leo Apolonio Look this niggah did a drive by on the bike http://t.co/3NisWlPNeC,1
192,3 years today I was a fucking retard and fell in love. Why was I so stupid? Wish I was coldhearted. #neverlovingsomeoneagain #dontneedanyone,1
193,@Air_Zeke_12 hell yeah I got bokoo hoes when I had my fro,1
194,"@AceHudsonJr bitches tryna take all my money, g.",1
195,&lt;&lt;&lt;when it's yellow outside,0
196,' Idk why niggah give a female head then throw a condom on lmaooo niggah you already ate the whole STD &#1041204;&#1041204;,1
197,@Alejandro_Bihhh lmaoooo hell naw bro I be up i haven't seen that hoe,1
198,' Beat the pussy up till its red like rosters and after I fuck I get to moovin like the hoovas &#1040784;&#9996;&#65039; .,1
199,' Niggahs stay thinkin I want they girl &#1041204;&#1041204;&#1041204;&#1041204;&#9995; Not nevvvvva niggah .,1
200,@2LEGIT4that Lmao &#9995; Excuse me bitch?I am not Soundcloud,1
201,@ the chick who is gorgeous and so fine but her pussy stinks,1
202,"35-11.

Touchdown with :28 on the clock.

Michigan some hoes.",1
203,@2014samanthaKay good enough fag,1
204,@1Josh_Warwick3 @ashleyypat17 fag,1
205,@0ddment I could fuck a bowl of graham cracker cereal,1
206,' You gottttta be a mad a madddd niggah &#1041204;&#1041204;&#1041204; Sayin ma name ? I must've got you madddddd niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1043359;&#9995;,1
207,"' Hoes on my mind , I fuck hoes all the time . #FatTrel",1
208,' Somebody come look at this niggah right here * Kevin Hart Voice * lol http://t.co/R2mhWqc2jT,1
209,".@SarahPalinUSA Wow, ""impeachment."" Look at you using your Vocab Workshop words. Guess we were only half wrong about you being a dumb cunt.",1
210,".@AlyssSmithh @KeveeeD Yes indeed! Camels, ostriches and zebras! Sept. 5-7 http://t.co/X3Oapfm3e8 #VCCamelRaces",0
211,@1SonofYahweh and he whips mommy with the belt. They have not arrested this black womans real nigger yet. She got what she wanted... death!,1
212,....is now tweeting from a tablet....baller bitch!,1
213,@A_M_Perez they are little bitches when they are proven wrong. #MomsDemand #gunsense,1
214,"' I'm hard to kill &#1041653; , I'm countin cake up with ma finest bitch &#1041636;&#1041636; . Take off her makeup and she still look like a finalist &#1041191;&#1043359; .",1
215,"' Niggah said "" my girl off limits thirsty niggahs stay out her inbox "" But the bitch look like Kunta Kintes... http://t.co/VeqZF9IK6Q",1
216,1 more day bitches!!!!,1
217,"@1SonofYahweh he aint a real nigger, oh my bad a real nigga, but praise the sonsof satan for having not a realnigger qualitaties. Im hating?",1
218,"' I'm not gon ever be that niggah that hit 300 likes on every picture , but I get WHOEVER I WANT PERIOD . &#1041204;&#1043323;&#1041196;... http://t.co/mKgRljrHcl",1
219,@Abels_Masochist you're not ghetto tho. You can live in the hood and not be ghetto #facts,0
220,2 year starting on me on the street... so i put a fag out on him. #funnyguy,1
221,"' And you know that I believe it , cause her pussy to mee... &#1041185;&#1041240; And she don't fuck with many niggahs , she don't fuck with any niggahs &#1041219; .",1
222,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market,0
223,1X - The yellow tower by Gilbert Claes http://t.co/qc5IF6G4fG,0
224,&amp; ion have a bitch. So yeah. What's understood don't need to be explained.,1
225,1) Vader is a Sith. Not a Jedi. Duh. 2) Vader is also a whiny bitch. 3) YODA IS MOTHERFUCKING YODA. #micdrop,1
226,@AC_Hussle bitches are hoes don't be surprised,1
227,5sos be like: come hang out with us!! but not if u fugly. oh and side hoes to the left thnx.,1
228,"' Nah I ain't no hoe niggah , no bitch niggah , rich Niggah with the shits Niggah Getchu chipped niggah .",1
229,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .,1
230,"' Baby moanin.... Got me zone'nn , I want this bitch next too me.... Pussy like ecstasy &#1043291;&#1041185; .",1
231,...and I'm goin back to school.. only for the hoes and a class or two,1
232,@ActaBunniFooFoo I like my gross yellow heat lamps. Why?,0
233,@2ManyLouboutins @moneydriven stfu hoe and fucking answer me before I smack the shit outta you and your faggot aunt.,1
234,1-800-slap-a-hoe,0
235,@253hippy Bc she's a cunt hoe bag,1
236,@AleeeD_ bitch who do u love,1
237,' I ain't trippen off you no mo &#1041204;&#9995; I done dropped you &#1043360; Knocked 4owe &#1043359; I could Neva be a foo for a hoe &#1043357;&#1043357; I put... http://t.co/GAIElrPDIK,1
238,"13% shy
65% bitch
22% homosexual",1
239,"@7aidualc9 u said ""@ me hoe"" &#128514;&#128514;&#128514; so I did...",1
240,4th RT @MayaAngelouFRO: Beat my pussy up like i snitched on you and you had to serve time in a state correctional facility for 5 years.,1
241,@ALatrice16 beautiful bride... Tell Erica congrats if she remembers a nig...,1
242,1 more game of 2k then I'm finish my new book ... John Grisham cold then a hoe,1
243,' Is this Jody ? The niggah that got ma Boo Pregnant ? The niggah that can't take responsibilities as a... http://t.co/7ufNJ2NJhp,1
244,@ACMobbDeep @madsbennett yeah I run over squirrels and coons,0
245,' Happppppy Birthdayyyy &#1041191;&#1041196;&#1043215; lol . Niggahs is really 21 in this bitch &#1043358;&#1041219; . http://t.co/YatU7pbsHX,1
246,@1Corinthians126 #BooksOfGodWidom Proverbs 1:26 I also will laugh at your calamity; I will mock when your fear cometh;,0
247,"+1 Otakon badge, now with what I'm going to lovingly refer to as my ""cripple ribbon.""",1
248,' Fucking on the first night don't make you a hoe &#9995; .,1
249,@Abel312_ @Cuauhtli02 bruh I'm under 2 blankets like a bitch right now,1
250,"@AJ0427 @AshActually Hey, I don't always go there. Sometimes, these three crazy bitches and one suave MFer trick me into going with them",1
251,",@KiroGx me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga",1
252,"7 pounds never fails to make me cry. Im not bitch, I just relate to it",1
253,' Ran a good game with my Royal niggah &#1043359;&#1042390;&#1043323;,1
254,"' Cause these hoes ain't loyal ! These niggas ain't either &#1041233; , when it go down you callin for hitters that you... http://t.co/wmrUwTwuJE",1
255,@2sassymom so glad you did this! I'm still trying to figure out emoticons on this damn Motorola to give that bitch the finger.,1
256,2 adult human skulls found in trash http://t.co/VcsNP9ejV9,0
257,@05proFESSOR I bet he's a Starbucks queer,1
258,@AirSimba9 I don't be on the hoes but these hoes on my snapchat,1
259,"' I took the bitch down In the set , yo bitch get around in the set , I dicked the bitch down in the set , yo... http://t.co/PlByuQgerG",1
260,"3 things i cant stand while dealing with a bitch! 

A. HIT FEET
B. STANK ASS BREATH
C. SKANK ASS WAYS",1
261,"5am: Whizzing crackers! My cats got into the @Ritzcrackers &amp; are now playing 'hockey' with them. Lol.
#crazycats http://t.co/A5ZBVDXapx",0
262,"934 8616
i got a missed call from yo bitch",1
263,' It's just me ? Or do you NOT want nobody else Texting/Inboxing/Kiking/DMing/Snapchatting/Emailing/ Yo girl or niggah ?,1
264,@Adolfhibsta I've seen a number of bitches on here say there's no such thing as loose pussy lol. Ok,1
265,"'Eff it, let's go after the cripple&#8217;: You have to see Wendy Davis' new attack ad [video] http://t.co/WapBCHhuru",0
266,' Fuck her right in the pussy &#1041204;&#1041204;&#1041204;&#1041204;,1
267,270 on flappy bird suck my dick and lick my balls #swag,1
268,-5 RT @LoveMeDarlingg: 10. How many hoes do you REALLY have?,1
269,"1, 2, 3, 4, 5 I&#8217;m too drunk to walk, let&#8217;s drive. I got bitches with me all night And the party don&#8217;t start 'til the drugs arrive #Loaded",1
270,99 problems but a bitch ain't 1,1
271,------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro,1
272,@A_Brown_30 and I just cleaned the entire fucking weight room. Looked like a tornado went through this bitch.C'mon franklin @Franklin_Probs,1
273,... lol nah hoes we dealt with it so will y'all &#128128; http://t.co/RXTJwwKfHJ,1
274,@2ANow She looks like a plastic monkey doll!,0
275,"' Y'all hoes get turned on for no reason &#1041204;&#1041204; 
Be Like "" owieee he got tats , he bang , wifi with no password &#1041191; My... http://t.co/vxADs6boHa",1
276,@01TakesTheLead no bitch I had to use my whipers!!,1
277,"'Forget to salute,' trash the other guy for the 'bad war' (during Cairo II), sympathize w/ 'Pockistan,' gays hurting morale. Thanks King!",0
278,. @_HISTO requires soundcloud links and tumblr bitches; he MIGHT let you play his party then.,1
279,@1Starflow &#128514;&#128514;&#128514; them bitches need a tan,1
280,2+2 not knowing wtf it is bitch,1
281,' I'm that niggah you can show out in public babbbbbbyyyy &#1041191;&#1043215; lol,1
282,&lt;&lt;&lt;&lt;&lt;&lt;when bitches be doing too much on twitter,1
283,===&gt; RT @kylegotjokes: All good pussy comes with a price tag,1
284,2 faced bitch,1
285,7:15 needs to hurry up . It's chilly in this bitch,1
286,@ me tho &#8220;@_Mashphatrabbit: This bitch wants to be included so fuckin baldly bruh!!!!&#8221;,1
287,".@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact
&#8853;http://t.co/DJgs6rGdfV",0
288,' Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;,1
289,".@HoppyKercheval Could you just play 2 minutes of the Charlie Brown ""wah wah wah"" adult sound effect instead?",0
290,*bitch breathes* me: could you not?,1
291,@1MannyOnly @iamadamg_ @JennyReyes42 bitches will be bitches.,1
292,99 problems but a bitch ain't one,1
293,&amp;&amp; when Tha bitches start hating &#128553;&#128553;&#128129; that's wen a bitch lost me &#128588;&#128168;&#128591;&#128175;&#9996;&#65039;&#128581;&#128064;,1
294,' These niggahs bitches call they momma tell her come and get'emm ! It's either that it shoot him or shoot whoever with him .,1
295,' Y'all complaining about thirst traps ? FR ? Theirs models that dress just like that ? Ass out and all STFU . Don't make you a hoe wtf .,1
296,@ActuarialReport We've tried. Each time we go he just sits there in silence and I cry like a bitch and sweat.,1
297,2 hoes 1 dyke,1
298,' Wake up I'm blessed &#1041243; Steaight Kush No stress &#1043293; Thankin God for ma success &#1043359;&#1041240; Ma bitches say I'm the best &#1043351;&#1043323; .,1
299,@22duces20 haha still a little bitch though &#128517;,1
300,' Don't sleep on ma niggah CHood &#128076; @CharleyHood &#128175;&#128175;,1
301,' Happy birthday to my main niggah right here &#1041240;&#1043358;&#1043359;&#1043323;&#1041681;&#1041636;&#1041629; We been at it for a minute same dreams of bein rich and we... http://t.co/Oy4x1yXHZe,1
302,*loud Jamaican horns* &#128226;&#128227;&#128226; RT @KingHorseDick: Then why u still single? RT @Greek_Oddess yall find the ugliest hoes attractive.,1
