,comment_text,toxic
60,' You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .,1
61,187 how I'm killin these hoes,1
62,"' Club solo 1 deep , fuck a valet cause I parked on the street , lordddd knows &#1041243; You can't trust these hoes ,... http://t.co/WcD3V5sej2",1
63,@Adrian1_knowsu nigglet &#128530;&#128536;,1
64,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .,1
65,"*chops* RT @Tweets2Sweet *does bird call, flaps hands*",0
66,' Niggahs stay thinkin I want they girl &#1041204;&#1041204;&#1041204;&#1041204;&#9995; Not nevvvvva niggah .,1
67,"4&#8419;2&#8419;0&#8419;

moke up",0
68,&lt;&lt;&lt;when it's yellow outside,0
69,@Abels_Masochist you're not ghetto tho. You can live in the hood and not be ghetto #facts,0
70,"' Just was old to me , a lil proton feel me ? Some bitches that's gon feel me , some niggahs that won't kill me .",1
71,@Adrian1_knowsu &#9757;&#65039;no ghetto names &#128581;,0
72,@Alan_Casillas niggah lol i had 6 beers before i went to the bar then had 4 beers at the bar then got a 12pck on the way home lool,1
73,@40oz_VAN IYCMI. I can't get any work done if you keep showin off your bitches.,1
74,"'Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm",1
75,"' I rather jack off then fuck hoes tbh , That shit boring give me a wife .",1
76,&gt;Mfw some rachet ass hoe drops some scripture or religious stuff on social media http://t.co/9ZDsKU0lbo,1
77,"37- no, i dont like hoes",1
78,@2014samanthaKay good enough fag,1
79,".@HoppyKercheval Could you just play 2 minutes of the Charlie Brown ""wah wah wah"" adult sound effect instead?",0
80,"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me""",1
