,comment_text,toxic
22,Most useful algorithm I've learned in class so far is finding a substring by using the fast fourier transform ,0
23,That was one long walk :ok_hand_sign::ok_hand_sign::ok_hand_sign: #GoMe http://t.co/liRaGZvLyF,0
24,love is bliss... ,0
25,I'm such a good friend...  http://t.co/c1sNYAVVDp,0
26,And that's a wrap for 2014 shows kiddies. Ending in the Berkshires. #BoseL1Model2.,0
27,Such .   You still have to #praisehim ;),0
28,That's always a great way to boost self-esteem ,0
29,3 episodes left I'm dying over here,0
30,Perfect time to get really sick  :tired_face::face_with_medical_mask:,0
31,@mrdahl87 We are rumored to have talked to Erv's agent... and the Angels asked about Ed Escobar... that's hardly nothing    ;),0
32,Yea  yea that's logical. ,0
33,@wecameashailee: 10 HOUR CAR RIDE AND I CANT SLEEP IN CARS YAYAAYAYAYAYAY.  have fun bff!,0
34,@ScottishFA @RaeComm @ChampionsLeague sure that will end well ,0
35,Kind of love how I got a voicemail from my seat neighbor wondering where I was yet they constantly sell their ticket & I never ask ,0
36,Gym and I are gonna have a reeeaaalll nice date tomorrow.  #imgoingtostruggle #VSFS2014,0
37,@Nettaaaaaaaa @deray yeah & we wont talk about how the bodies of the 2 cops killed in BK were ambulanced immediately. Elitism at its finest.,0
38,I love when people leave their smelly shoes in my car. It makes my car smell great! ,0
39,see  that MIGHT show up on a background check  and you'd be denied its a catch 22 we have the right to self protection @serpentina66,0
40,#latergram with thegoldcoin. Classes done  research is not. #gradschool #basic #blessed ... http://t.co/1kEoWZw7NZ,0
41,@CNN too bad CNN can't conceive their own story. #truth #news ?   #hypocrite #expose  #fake #exposed2014 #boycott #sponsors,0
42,We want turkey!! ,0
43,"Where you our #ShamiWitness now?  |""@Dannymakkisyria: The gunman is also said to be monitoring social media activity #sydneysiege""",0
44,@KelseyDPeterson @Get_Merked22 I can sign you in as my guest....,0
45,i feel like whole life is about waiting waiting and waiting,0
46,i just loveee bein short and having my sweatpants go all the way under my feet its so fun... :pile_of_poo:,0
47,Oh  thank GOD - our entire office email system is down... the day of a big event. Santa  you know JUST what to get me for xmas. ,0
48,can't wait for the 3:30 hour drive back home.    #betarocks15,0
49,Bmw i8 sexy az hell but too slow for the dinero 12.4 in the quarter mile slow #fan of the design feeling the... http://t.co/DELfxN0BpI,0
50,save your work folks. i'm offically cntrl-alt-deleting this week.,0
51,CIA report highlighting the stark differences b/t the present & former administrations' approach to nat'l security. ,0
52,@MyzzCryz anytime! Cash is acceptable every where. And can be used toward whatever they want/need.,0
53,For those of you that LOVE this time of year.  https://t.co/r6utbrXVrU,0
54,@CraziestSex: Stay faithful or stay single,0
55,@JordanNoftall that's funny ,0
56,@stephen__tommy and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay ,0
57,"@MarkXA and we know abt the ""goal"" that (never) crossed the line  #holierthanthou #henryisalegend",0
58,@deputymartinski please do..i need the second hand embarrassment so desperatly on my phone ,0
59,I have an idea  how about 911 operators don't ever describe race?||And police have to wear color blind glasses?||,0
60,My dads letting me drywall with him for Christmas. Just what I always wanted. ,0
61,Whenever I get sad about how things are going now  I just think of how awesome the future looks to be. #secondsemester #drumcorps #college,0
62,Tripped over my own feet three times in the hall #soclumsy,0
63,@Rich_Herrera_4: @pcon34 IT HAS THE WORD MAN IN IT!! Just as sexist as saying mail man instead of mail carrier.  #MichiganMan,0
64,Why didn't I start watching the tudors earlier? #iloveit,0
65,I'm glad H & M has employed enough staff today.  #nohelp #terrible,0
66,@bustedcoverage  but Russell is a good christian fella  he wouldn't do that. ,0
67,wow  look at you hotshot.  #isthatajoke,0
68,"@jaymohr37  #PSA Hey Jay  I tuned in when u said ""why all the cocaine talk today....after tweeting coke joke saw it's Escobar's 65th ",0
69,I have to say... I'm really excited about Brendan Fraser's birthday tomorrow. #BrendanFraserBirthdayBash,0
70,Getting my midterm back was such a great start to my day  #badday,0
71,Ceeeeebz work  allow dat ting fam,0
72,whoever runs Yeovil Town FC twitter account should be fired. their starting line up looks like a mxit fantasy league team,0
73,@PdpNigeria#it shows you that APC is a free and fair party#run by intellectuals#and this is what we call democracy dictatorship#,0
74,I enjoy stealing my husband hat every once in awhile :smiling_face_with_heart-shaped_eyes::face_throwing_a_kiss::flushed_face: #heyyall #GoodMorning http://t.co/LknoOm7VSb,0
75,I miss the days when all my close friends lived in the same city.,0
76,3 hours sleep yay loving life ,0
77,That moment when you have so much stuff to do but you open @tumblr ... #productivity  #tumblr,0
78,Someone stop Obama! USA only should have relations with human rights loving nations like Saudi Arabia. Not terrorist Cuba! #Cuba ,0
79,Country music & photo editing  my type of morning :black_sun_with_rays:Ô∏è:multiple_musical_notes:,0
80,I never cared for Beyonce  bc I could never get a sense of who she was. Her interviews lacked depth. @AZEALIABANKS tho....this girl got IT.,0
81,I literally have plans every night my entire vacation.,0
82,The thing I love the most about coming into work early? Having everyone ask me why I'm here so early. Gets me every time.  #annoying,0
83,#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k,0
84,Sad that when someone drinks they treat you like shit and won't talk to you.,0
85,Nerd #piccollage having a bit of fun with Georgia #nerd#chistmas #sillybilly @ chilling on my comfy... http://t.co/J3z63mwKHt,0
86,I pray God comes back in America and saves us all.,0
87,Tell me the #Quintessential #Aussie now isn't a Govt paid job & then have the hyde to buy overseas online and pay no GST . mmm #SadButTrue,0
88,@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures  yeah it's great ,0
89,@andreamarchant @tortugarouge I don't think I've ever seen Love Actually all the way through. I tried once last year. I don't remember it.,0
90,#TortureReport trending; I wasn't aware J.K. Rowling released her new book. ,0
91,Last day in #Riga! #self #finnishgirl #businesswoman  @ PK Riga Hotel http://t.co/3Svv5QciFq,0
92,@mmsevents: #OneloveFestival Sat 20 Dec. Table bookings: R800 includes 1 bottle  12 mixers... Uh-oh I smell so much  it's lovely!,0
93,@HEELTeacher and what will that achieve? Seriously?To be fired.all the guys who had the balls to call them out are gone..,0
94,@RushOrderTees THX4FLW! FLWtheMUSIC @ElektrikEventz @ElektrikMetro WE R #ElektrikBLOOM #ElektrikFANTASY #iwant2DRIFT #Elev8TheUnderground!,0
95,Sad I don't have a Christmas jumper  thanks @Missguided for your super fast delivery :thumbs_up_sign: ,0
96,Why am I sick? *looks at other tweets* oh yeah sex...  #lame,0
97,@nfullers98 its a week joke I have with Jessica and my niece:person_raising_both_hands_in_celebration:,0
98,@YankeesWFAN @Ken_Rosenthal trading a SP for a defense-only SS? Brilliant trade. ,0
99,@nfullers98 I liked .. Don't regret anything that made you smile... Ha ha,0
100,Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN,0
101,Don't think for a second I'm out to drown your memory  you ain't worth the whiskey,0
102,Your friends will bring you down because they fucked up what they had males & females  me fool !,1
103,@RachelReevesMP @WOWpetition  . #coalition fit for purpose.#Labour can and will sort it.,0
104,True  http://t.co/38hrutRf0r,0
105,"To all those who held back in #2014 start again in #2015 as.. ""@SanFranciscoVC: It's never too late to start! http://t.co/01ziUH8myE""",0
106,@malesurvivor72 I think it's a safe bet it won't fit the crime.,0
107,dats how u kno its winter http://t.co/UwvIqcpH8K,0
108,@kemmerinB I'm gunna sit here and ,0
109,I love 14 hour shifts  :weary_face::weary_face::weary_face:,0
110,@Jaee_ThaPrince I need a spot for my birthday,0
111,#QZ8501 asks permission to #takeoff: #towercontrol of #Surubaya: yeah..y can go...away.,0
112,@DJNoreenKhan @iHaroonRashid the only scary Bollywood film I've watched is Bhootnaath ,0
113,Love these cold winter mornings :grimacing_face: best feeling everrrrrrr !,0
114,@CopperBronzed No reasons given. Some waited expecting a call but only found they were not chosen from media announcement,0
115,I love my customers #annoying#stoptalking,0
116,you have no argument because you're insane|@RBRNetwork1 @Steven_Swenson @TheLexZane @SSGAngle @JoeHilgerman @DanMartin_cards,0
117,Blowing your nose so hard your ears pop is the greatest way to start a Wednesday. ,0
118,Aaaaaaaaand we're back in the ER. Hooray for no sleep! ,0
119,http://t.co/OoDCAadwux #TeenAnalCasting #Alice Alice and Dana -TLW 3X05 Part 2,0
120,Had no sleep and have got school now  happy:pouting_face:,0
121,#succes #it #is  #about #what #we #see #if #we just #keep #hope #and #never #give #up #success #is... http://t.co/bCjdQqzo1k,0
122,My fingers smell like lavashak :),0
123,Those bad Anonymous and Occupy people did it all because they support white supremacy ,0
124,"@PeterEgan6 The badger crusade continues.|""Gloucestershire badger patrols triggered by illegal trapping fears""|http://t.co/rF5aAmpC5n",0
125,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation ,0
126,@FoxNews Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.,0
127,Lol! I m enjoying it:two_women_holding_hands: #Talks #Crazyness #SheNeverLeft  sleepy!! :white_smiling_face:,0
128,I really need to shoot something soon.,0
129,http://t.co/TUqXSWNBuP In light of the #Murders of two NYPD Officers inspired by #IcantBreathe should... http://t.co/nMYE90O4in,0
130,Wheres the rodgers in brigade ,0
131,@XFINITY yay another outage in less than 8 hours. Keep up the good work! ,0
132,About once a yr I get a little nutty and reach for the orange marmalade. #livingontheedge  http://t.co/sF9o6OWE1v,0
133,@MatthewWRossi getting power from wind is so outdated and unsightly  we should be siphoning it directly from the sun by now. ,0
134,You're never too old for Footie Pajamas. http://t.co/ElzGqsX2yQ,0
135,Don't #text and #drive either. http://t.co/OXybfwwWb6 http://t.co/fgOCRS5kre http://t.co/fBpsjk6yyk,0
136,Smh never knew something could be 80% halal....Been muslim my whole life but somehow i've learned something new i guess ,0
137,@DollyGarland @garrettaddison: Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.,0
138,That was the cutest thing ever :smiling_face_with_heart-shaped_eyes::face_throwing_a_kiss:,0
139,Sexist article in the Daily Fail about men wasting money on cycling - accompanied by recommendation for a handbag costing ¬£999. ,0
140,Physical therapy at 8 am is just what I want to be doing with my Friday  #iwanttosleep,0
141,I can't breathe! was chosen as the most notable quote of the year in an annual list released by a Yale University librarian ,0
142,Life requires one to be strong at different times. I wear my red briefs over my pants. U just need a lil lust to see 'em. #TooMuch ,0
143,But @DarklightDave was trying to find us  and my battery died. Guess how he found us? Yes  that bastard wand! !!!!!,0
144,so it's claimed that 99% of all russian athletes take performance enhancing drugs. there is a surprise ,0
145,i would tell ya  but you just wouldn't understand...:heart_with_arrow:,0
146,#Italy -- #Cabinet #approves #first #planks of #Renzi's #labour #reform. http://t.co/IYhgKBCoks via @reuters,0
147,Off to a slow start this morning . :weary_face:,0
148,Overcast at Creso. #todayimloving #beachwalk #crescenthead http://t.co/daEk2DAjBg,0
149,@ClimateGroup Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline. ,0
150,A deal was negotiated between @Metrolinx & GTAA. That deal was is hidden & built into the pricing of #UPX tix. Why all the secrecy? #TOpoli,0
151,@MaggieWinter21 your last retweet though ,0
152,Thanks Mother nature.. You didn't give us as snow day and now my twitter is filled with people complaining ,0
153,MORON  no one has ever said a ball is square #STRAWMAN @RBRNetwork1 @rattleduck,0
154,That one time I didn't feel in over my head. ,0
155,http://t.co/xMzzKi6kn6 << This should be Christmas number 1! #accounting  #absolutetosh,0
156,@2ANow  you were decrying a hate crime against a Bosnian man & now you're back to your same old game  inciting hate torwards Muslims.,0
157,The #hardest thing's  #knowing & #having the #faith to #keep #going http://t.co/qMBU7EEag3,0
158,Hey heyy!!!I....wanna be a rockstar #vscocam  hero #vsocam #hero #spiderman http://t.co/9tuskhVYbJ,0
159,https://t.co/13AvCYdxs6|Shop now  in the MALLS! TAKE YEARS OFF YOUR SKIN! SEACRET Minerals from the Dead Sea!!!  https://t.co/MIF1TIkZNa,0
160,@amandakaschube Like I need to be reminded of BP Cup competition dates! ,0
161,Galliani already jumping into the changing room  likely discovered what Seedorf told him all along ... same thing Pippo is saying now ,0
162,But instead  I'm scrolling through Facebook  Instagram  and Twitter for hours on end  accomplishing nothing. ,0
163,Happy 2nd anniversary to me in SGV. Happy OT here in client. Woohoo. I loooooove my job. Super. More years to go!!!!!!!!! ,0
164,I'm so pissed off at Chicago. Like the people at the airport ruined so many peoples chances of ever meeting the boys :expressionless_face::expressionless_face::expressionless_face:. Way to go ,0
165,"Contemplating responding to @charliejnwalker's tweet saying ""what remains of their pride"" but not sure how well that will go down ",0
166,  on the Same day  the 50th anniversary of the #FreeSpeechMovement  a brave critic  was abandoned by our conformist #Press.,0
167,.@Moz @randfish Woot woot! Whiteboard Friday's are my favorite Friday activity!,0
168,My solo costume so far is Charcoal Grey Bottoms.... making some real progress. ,0
169,What a joke. Thanks for the detailed response and communication with your customers.  @AskPlayStation @PlayStation,0
170,Aw thanks mother nature. Merry Christmas to you too! ,0
171,GET AHT A TAHN!|The Made in PGH Gift Guide https://t.co/ziTWyuzN6a via @getfitpgh,0
172,LOL.. Micromax is promising that service?  http://t.co/AxG11utGOD,0
173,@SkySportsNewsHQ nice to see you admit your errors   slightly different from your earlier stats for 2014! @TeamAndo180,0
174,@kmrheadlines: Electricity generated in Kashmir can illuminate whole India: PM but it's only not illuminating #Kashmir ,0
175,@MBCompanyMan Also  I would not that my tone was joking  though it's difficult to properly convey that in a Tweet. ,0
176,One of my favourite things about going to fanshawe is walking to the Z building ,0
177,Buffalo sports media is smarter than all of us. Where else can you get the quality insight offered by Harrington and Busgaglia. ,0
178,he was half of what she deserved  yet he was all that she ever wanted      ,0
179,Porygon2 #are  found in the www.monstermmorpg. com #wild. bulbiest follow @MonsterMMORPG #working,0
180,I THOUGHT WHAT WE HAD WAS REAL  HOW COULD YOU BE FINE? COZ I'M NOT FINE AT ALL Oh wait. Fixed the caps lock ^.^  #LaughNow .o.,0
181,@RashawnFranklin Because I disagree w/ you? Trading three picks for one when you have glaring holes at numerous positions is ass-backwards.,0
182,Yay for another work at 4am day :neutral_face: ,0
183,@blissfulbrann holy fuck  those lyrics fit so good to the movie Interstellar! #chills #freakyfriday,0
184,@nine_oh ****ALERT**** PLEASE CHANGE THIS.... ITS  ME>>> #NowPlaying Relentlezz @WHATCHAKNO  - Who I Be :: Tune In: http://t.co/MV7gJcM7l3,0
185,@sammiecurtis_ me and you are the only ones that love it :smiling_face_with_open_mouth_and_tightly-closed_eyes::father_christmas::party_popper::multiple_musical_notes:,0
186,@Sidra__PTI you may also see flags of ISIS with him  is this govt and ch nisar don't admit :'(,0
187,#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#Ôº¶ÔºØÔº¨Ôº¨ÔºØÔº∑ http://t.co/U1fQX3qfH1,0
188,@quiksilverindia A cool look and a cool mind is all you need to party all night. |#QuiksilverGoesSupersonic http://t.co/e1YA69hkNC,0
189,"Japan's #Abe #gets #the #mandate #he #wanted #√¢‚Ç¨"" #but  the #recovery he wanted: Japan's Prime Minister Shinzo... http://t.co/Q9NTiflcO5",0
190,Heading to my nanas place its going to be so fun ,0
191,Soccer game should be fun today...:face_with_tears_of_joy::face_with_tears_of_joy: ,0
192,@MohammadFarooq_ Asalamoalekum... :smiling_face_with_open_mouth: kesay mizaj ? Thank you so much. It was posted on 2nd December 2013. Already there. :smiling_face_with_halo:,0
193,YOU blame him for everything else @RBRNetwork1 @1_Free_Man @TheLexZane @Anan_VII @ABPT_Rocket @DrPenisWrinkle @kusun0,0
194,Cc: @JohnCropp My last tweet. Wayne's World is a great movie. ,0
195,Love working hard trying to fix other people's fuck ups ,0
196,@JimHumbert @GotNewsDotCom Really?! Unbelievable! U mean he was a Thug & Criminal?  ,0
197,@C_o_r_g_i wtf thanks for saying bye ,0
198,@SkySports transfer fund of ¬£250 000 is given to .... Nottingham Forest a team with a transfer embargo.  ,0
199,Shoutout to my mom for being hella supportive of me ,0
200,@letote good thing we had enough #whitewine and #christmastrees to survive if needed. #chardsohard #fashion  ;),0
201,Ahhh 7 a.m bedtimes  how I've missed you  #examproblems,0
202,@inthisdimension @2AFight No  it's secured by the Cartels so that they can charge huge sums of money for illegals to cross into the US.,0
203,Who's eating everything on the table for Noche buena? :happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand:,0
204,@kennisibueno You truly are my son.,0
205,4:30 an opening my first beer now gonna be a long night/day,0
206,Good thing I'm scared of clowns and my kindergarten teacher was dressed as one today. :expressionless_face: ,0
207,#New#color#new#beginning#new#goals#dont#giveup#never#life#should#be#easy @ skdar http://t.co/bzmXE0K98i,0
208,@patevans @grbj Too Sad... LOCAL NOW!,0
209,I love watching liverpool truly inspiring ,0
210,OH and now the District line has major signal failures and delays FANTASTIC!!! ,0
211,@Chxta They were probably  contracted to work for free. ,0
212,The pure #reality of . http://t.co/wokWEvDvrp,0
213,Let's get another big win VOLS bball and keep it going..#VolNation #BeatNCState,0
214,@Yagu4Mp Lol I reckon. Was all in jest. I hope.,0
215,@Justen_G you tweet about having a flip phone? Now that's the definition of ,0
216,I asked God to protect me from my enemies .. shortly after I started losing friends :flushed_face::hundred_points_symbol:  or #naah,0
217,@TargetZonePT :pouting_face: no he bloody isn't I was upstairs getting changed !,0
218,#DIY. Change your #MobileCover every day now. Enjoy! http://t.co/FbDDXMien9,0
219,love  love  love how the left side of my face is swollen.  :pouting_face::loudly_crying_face:,0
220,@DFDSUKUpdates why all the delays?  happy,0
221,@haugenma my 7-year-old got it for me! I think Macy's http://t.co/JriDbimgYg,0
222,@Shaneonair large companies don't pay tax and get away with it.individuals who don't pay get locked up or fined. ,0
223,@SPmilkshake @MikeRTrice @neiltyson His tweet in the context of his history is what makes it a clear bait.,0
224,Insanity is doing the same thing twice and expecting different results,0
225,@Rickmayhem @dearmothica accordng 2 lawyrs  evidence supported both sides  could hav supportd many differnt scenarios  warranting indictment,0
226,@CNN9ja @bbgalad#he didn't know that before putting him there#they all reck our country#PDP clans do not deserve another day even months,0
227,Great  I've got a lung infection. This is fun. :/ | #notfun #miserable,0
228,Mirror mirror on the wall  when will I find happiness?,0
229,@ParkzTheDon @Neilby70 Johny UR cracking me up on Facebook chatting up my mate :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes:,0
230,Luv this ,0
231, feeling well,0
232,@BudweiserIndia Now  Tomorrow productivity at work would be hampered. #GetMeToEVC,0
233,I got tampons!  http://t.co/lnWQtxriUZ,0
234,I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol   #IloveCanada,0
235,People at my school only talk about sex and drugs. So awesome ,0
236,Lol my timehop guy though.  http://t.co/OdljZGV4VM,0
237,@MrMindMiracle One of those obvious when you see it but oh so clever ideas!! Glad you approved!,0
238,Halfway thorough my workday ... Woooo ,0
239,@SonyProUSA its my workhorse  practically glued to my hand https://t.co/6Sa7ggGTxj,0
240,Sailing-|√ó|#me #selfie #ootd  #cool  #cute #girl #tumblr #black #style #rock #punk #vsco... http://t.co/sDn3W9Kqvk,0
241,Ahh gotta love those December electric bills. ,0
242,@dirtydeathdog Can't wait to play the #BFHardline Beta with you XD #Epic,0
243,Bush 'fully informed' of CIA methods http://t.co/qRvvPVrjVh No?? Really?? Shocking... ,0
244,Always gonna be an uphill battle  sometimes I'm gonna have to lose.,0
245,The fans needs to be heard tho RT @cupcake78318778: @Sum4uckingMoney @jonso4tindo WENGER WILL NEVER QUITT.SORRY LADS. FOR FEW YEARS..,0
246,@shaunrmcgregor yup it must be good to be ivy league Educated because it does alot of good ,0
247,This is what  looks like  right? http://t.co/WdwI96OWwI,0
248,dude said I better think hard   so he can take me to cheddars lmao ! ,0
249,@firstpostin At the same length  we should not forget about the fundamental communal sanghi Hindu fanatic RSS in our backyard. ,0
250,@AmbControl999 @HouseofCommons @Ed_Miliband @nick_clegg @David_Cameron  nice to see the ambulance service is so important to OUR mps ,0
251,Sony pulled a movie bc we're scared of a country that can't even keep its lights on at night? Even motel 6 can do better than that. #Zing,0
252,Kevin Durant with 23pts on 8-13 shooting  has this nigga been inefficient since he came. ,0
253,Thanks for the AWESOME support on our #instagram page. Much appreciated. http://t.co/CShfJo0TqO #women #motivation #rolemode,0
254,@Big6domino @CNN Well that's a completely well reasoned and thought out argument. You've changed my mind!!! #Ferguson ,0
255,Thank you OCC for being concerned enough about my safety driving to school to cancel classes.... ,0
256,Today I don't feel like doing anything|,0
257,@ForexEric @HeidiL_RN @unsavoryagents YES! Vote for SATAN (@HillaryClinton) in 2016!!!! ,0
258,The fun part about 4 am drives in the winter  is no one has cleaned the snow yet ,0
259,So Aaron sorkin goes on @todayshow  to talk about not liking the media talking about Sony hack? Using media to bitch about media? ,0
260,@nfullers98 Georgia's nativity play in the morning too..,0
261,Welsh devolution? How's this for starters... http://t.co/47moRb9jPr,0
262,I really need to get my nails and eyebrows done tomorrow :grinning_face_with_smiling_eyes: been slacking on that  #cool :nail_polish::face_with_no_good_gesture::information_desk_person:,0
263,@JColeNC thanks for noticing me ,0
264,"Whatever happened to the Guano Apes? Did they ever make it ""Big in Japan""? ",0
265,Hungry and hungover  #a  #good #day,0
266,http://t.co/ujGpP2LgaL #AnalQueenAlysa #Four Four girls  a lot of drinks and a few strap-on&#8230; that&#8217;s&#8230;,0
267,crushes are great until you realize they'll never be interested in you.| :p,0
268,Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes  #serious #or #efficient',0
269,Bet that was #limbs in the Sunderland end,0
270,Planned on an early night last night.. Oh yaa course that happened..  #gotinterupted,0
271,@LifeCheating doesn't lucky and fortunate mean the same thing?  ,0
272,@BIBN2010 Weeeeee! You too! I love that xbox live and playstation network are down due to hackers on Christmas. ,0
273,@sportstalksc what's the rush? His leg is still attached right?  #dr.dabo,0
274,I just love not being able to sleep..  #sotired,0
275,Gotta love working the day after Christmas  #smellya,0
276,Last day in Naples with my Emma girl! :palm_tree::black_sun_with_rays:#soeasytotakeapicwithatoddler  #19wksandcounting... http://t.co/Xb43RmsXAj,0
277,Its so hard to choose between the pleasure and the pain  #Girl #December #Love #Dream  #Strong http://t.co/GZH8Oqft9y,0
278,Choose your words carefully hurting someone feelings is not the right way to go.,0
279,You guys seriously need to try this game https://t.co/wyUHZBcRWj #BananaBonanza,0
280,@Redsaint76 I don't think. I know!,0
281,Let your humility guard your pride ... Vanity shouldn't be allowed to be with such a delicate thing.,0
282,For those who CAN hear us  @cbcjones talks about NB Power's record number of outages. 7:13  #transmitterproblems,0
283,#WreathAcrossAmerica #Jax it is finnished http://t.co/7TfL9AteCu  #honor #FallenHeros in Jax||http://t.co/OXybfwwWb6 http://t.co/JO0P3X54YU,0
284,that way people get to understand disabilities and not stare at us funny wen we out and about#IDPwD#disability,0
285,@JustinTrudeau Won't our national hockey expert at 24 Sussex Drive join you?? ,0
286,@salgovernale I know it was you Fredo. You broke my heart!,0
287,@junior_miller @gordonkeith Junior got a rim shot for a 'rim job' joke. ,0
288,last day of classes #trill except finals whoop ,0
289,when singing along to songs in Korean and there is a part in English  I sing it with a Korean accent. WHY.,0
290,@Mhabs15 I'll bring it to work. The hoops one is a hit http://t.co/d8oY6uctMf,0
291,@MagicalBlondess Psssst. You spelt 'thing'  wrong ||,0
292,In other news i havent had a good nights sleep in a week. I feel great. ,0
293,"Apparently my youth group thinks ""Are you kidding me?"" is my default expression--or ""nomal face."" #areyoukiddingme http://t.co/dBARs2XXTa",0
294,@corporateknight don't know how#Monsanto # among 100 most sustainable Cos in the world sure all parameters are measured#net positive?,0
295,Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food  http://t.co/jn7Kff2K18,0
296,@RandBall gotta hand it to them  really. :clapping_hands_sign::clapping_hands_sign::clapping_hands_sign:,0
297,@scottjmcg they are all written out in a gold gel pen waiting! I hate how are relationship consists of twitter messaging  #fulfilling,0
298,LUV when my hair is frozen :smiling_face_with_open_mouth: ,0
299,"Just realized I haven't watched this weeks episode of Degrassi.  I ""eventually"" get around to it.  ",0
300,@alewnes7 he def came out the closet on that AND 1 dunk #rudygay,0
301,@STLguy1 Oh that sounds like a great plan.  @6Strong8 @KingDSeals,0
302,"My whole life is just ""oh ok"".",0
303,@badassbraeden Yeah no I'm still laughing. It's not even that funny and I'm still laughing,0
304,@sidney483 A British world champion in one of the most demanding & popular sports on earth. Yeah  of course I'm being sarcastic. ,0
305,Dragging her feet  smacking her lips and scowling at the empty street while screaming into the phone!...such grace.!:white_frowning_face:,0
306,@samcguigan544 You are not allowed to open that until Christmas day!,0
307,I just love 160 question tests in the morning. ,0
308,@baltimoresun Hate it. Go back to the old format please.,0
309,@JeremyCee @oldmanebro thank God for Kanye giving these unknowns some help. ,0
310,@michelledean @AVAETC not playing out in the provinces like  oh  Mississippi. ,0
311,@kennobish could do with someone making me a hot chocolate right now ahaha,0
312,I doubt this week could get any better. ,0
313,Prevents blood clots! More like stops blood circulation #SurgicalStockings #attractive  http://t.co/XZuXjZ9qsN,0
