,comment_text,toxic
38,"' Entertain a flirtin ass niggah if you want too , That's gon be yo niggah friendly ass . &#9996;&#65039;",1
39,' Cause these hoes ain't loyal ! And niggahs ain't either ! When it go down you callin for hittas that you ain't... http://t.co/hj8GAfFZaM,1
40,1 thang i know these bitches come n go so keep em out your bussiness,1
41,"@1SonofYahweh he aint a real nigger, oh my bad a real nigga, but praise the sonsof satan for having not a realnigger qualitaties. Im hating?",1
42,@1Corinthians126 #BooksOfGodWidom Proverbs 1:26 I also will laugh at your calamity; I will mock when your fear cometh;,0
43,"7 pounds never fails to make me cry. Im not bitch, I just relate to it",1
44,@AlanMilner @Morning_Joe AlQueda doesn't use cell phones or the internet? Wow you #teabaggers are stupid,1
45,*live ... lol what's wrong with these bitches man http://t.co/ZJYxCI9Ram,1
46,@AJ0427 Just watched the Llewyn Davis doc. Warm fuzzies abound &#9786;&#65039;,0
47,'2' good: Jeter hero for Yankees in send-off http://t.co/oStFoBGuFa via @ESPNNewYork,0
48,@1deep_williard @Marlin_FishyAss it was old ratchet hoes Bruh,1
49,"@ASipOf_Mocha Dr. Phil, I'm having trouble figuring out what my fat ass wants to eat, where are the drinks and the bitches?",1
50,@AceAlford_23 double up on this game bitch,1
51,@1stBlock_Rody pussy,1
52,' Leo Apolonio Look this niggah did a drive by on the bike http://t.co/3NisWlPNeC,1
53,1300 for the eggs sunny side nicca .. @EastsideDame,0
54,@AcaciaBrinley crusty hoe,1
55,@Alejandro_Bihhh @CapoDaAssHole lol cause these hoes love me,1
56,' That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA,1
57,*Searches my yellow pages app for the nearest Jack In The Box*,0
58,"' This be me &#1041204;&#1041204;&#1041204; 
Cuh went from "" Its time to settle down "" to "" Where the hoes at ?! "" &#1041204;&#1041204;&#1041204; . http://t.co/bi9rbvjTUn",1
59,"' Baby moanin.... Got me zone'nn , I want this bitch next too me.... Pussy like ecstasy &#1043291;&#1041185; .",1
60,@ABC its time. amend 14th amendment it was written to protect newly freed ex slaves. Its lived its purpose. time to end anchor baby loophole,0
61,"12 was like ""Blocked bitch"" &#8220;@NoBeeetch: Don't start ""@bdoulaoblongata: They are blocking us in #Ferguson http://t.co/ymPzHmzUxG""&#8221;",1
62,"' I guess a niggah just believe in ya that's proof for ya , can name a lot of things any other man wont do for ya... http://t.co/OTvw1vlDPY",1
63,2 faced bitch,1
64,"' All jokes aside , I'm goin thru it a niggah heart hurt smh . &#1043214; .",1
65,"' Babyy moaaaanin &#1041219;&#1041222; Got me zone'nn...... I want this bitch next to me , pussy like ecstasy &#1043215; .",1
66,' Wake up I'm blessed &#1041243; Steaight Kush No stress &#1043293; Thankin God for ma success &#1043359;&#1041240; Ma bitches say I'm the best &#1043351;&#1043323; .,1
67,------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro,1
68,@01TakesTheLead no bitch I had to use my whipers!!,1
69,' Somebody come look at this niggah right here * Kevin Hart Voice * lol http://t.co/R2mhWqc2jT,1
70,' I still don't got the time for a bitch to be actin iffy &#1043323; .,1
71,"2Pac was real af on ""Temptations"". Thats exactly how it be for niggas getting money and bitches",1
72,' Hate a female that got the mentality of a niggah .,1
73,... I just feel bad for the women that continually flock to such darkness. Thugs talk the big talk to simple minded hoes and to their own.,1
74,@1Starflow &#128514;&#128514;&#128514; them bitches need a tan,1
75,"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S",0
76,18 yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd.&#128563;,1
77,"' If I ever put ma trust ina bitch , I'll always be hurt ! &#1043323;&#1043323;",1
78,&amp; fuck your bitch,1
79,"' She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; .",1
80,@1SonofYahweh and he whips mommy with the belt. They have not arrested this black womans real nigger yet. She got what she wanted... death!,1
81,@05proFESSOR I bet he's a Starbucks queer,1
82,"@APrivilege lmao.. Brutal for the nigs who can't get jobs, lol..",1
83,*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*,1
84,"35-11.

Touchdown with :28 on the clock.

Michigan some hoes.",1
85,@21Cvasquez little bitch your ass is getting tased when I get home,1
86,' Idk why niggah give a female head then throw a condom on lmaooo niggah you already ate the whole STD &#1041204;&#1041204;,1
87,@1MannyOnly @iamadamg_ @JennyReyes42 bitches will be bitches.,1
88,@2LEGIT4that go be cunt somewhere else,1
89,"' Ima pull up , eat on that pussy and dip &#1041219;&#9996;&#65039; ,",1
90,"1) RT @naeluckyass: @ILoveBigTracy @Therealalonig no I'm not crossed eyed, I'm albino. Can't control that",0
91,2fine4cheapwine@yahoo.com &#171;@Datjollygirl So who used my email address for this chat line? All these bitches hittin me up &#128530;&#187;,1
92,@ActuarialReport We've tried. Each time we go he just sits there in silence and I cry like a bitch and sweat.,1
93,"' I know I Know I know . Them streets they fuck with me strong , and them bitches gon fuck just because money... http://t.co/odtcHpD5G7",1
94,1 more game of 2k then I'm finish my new book ... John Grisham cold then a hoe,1
95,21- you a bitch but you my bitch so we hella chillin. also thanks for tolerating me and being my friend.,1
96,' Got niggahs salty at meeeee cause yo dream bitch is ma main slide &#1041204;&#1041223;&#1041196;,1
97,1 more day bitches!!!!,1
98,' My Charger got my fucked up &#1041184;&#1041185; Finna wrap the cord Tf around my phone this bitch finna charge today cuhz &#1041204;&#1041204;&#1041184;&#1041184; .,1
99,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!,0
100,"2 bad bitches, 3 glocks, 4 choppas",1
101,' She was mad for like 5 mins got over it and hit him right back up lol she care about that niggah . http://t.co/w13NFgBHSB,1
102,(U-turns on yellow) &#161;NO ACEPTAR ESTE LUZ ROJO! (&#9835; Lights taking too long make me bilingual &#9835;),0
103,' It's just me ? Or do you NOT want nobody else Texting/Inboxing/Kiking/DMing/Snapchatting/Emailing/ Yo girl or niggah ?,1
104,' Fuccccck that was ma niggah from Cali swag &#1041222;&#1041216; R.I.P Jayare .,1
105,&amp;&amp;' hoes round here just opening legs like Walmart doors,1
106,@Air_Zeke_12 hell yeah I got bokoo hoes when I had my fro,1
107,' Beat the pussy up till its red like rosters and after I fuck I get to moovin like the hoovas &#1040784;&#9996;&#65039; .,1
108,".@reddroostermann 's love of Obama is unrequited, however. Obama is clearly Putin's bitch.",1
109,"1, 2, 3, 4, 5 I&#8217;m too drunk to walk, let&#8217;s drive. I got bitches with me all night And the party don&#8217;t start 'til the drugs arrive #Loaded",1
110,.@RashaanSalaami doesn&#8217;t it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good?,0
111,*bitch breathes* me: could you not?,1
112,5sos be like: come hang out with us!! but not if u fugly. oh and side hoes to the left thnx.,1
113,"3 things i cant stand while dealing with a bitch! 

A. HIT FEET
B. STANK ASS BREATH
C. SKANK ASS WAYS",1
114,99 problems but a bitch ain't 1,1
115,&amp; this bitch ask me why my jeans sag cuz they tryna hold my bandz up &#128176;,1
116,"+1 Otakon badge, now with what I'm going to lovingly refer to as my ""cripple ribbon.""",1
117,@37738921 reminds me of Oreos lmao,0
118,' Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .,1
119,....is now tweeting from a tablet....baller bitch!,1
120,5SOS is trash,0
121,..........does nobody sell #orange flavored and colored #bubblegum? IS THAT YOUR FUCKIN' PROBLEM? #Giants? Fuck it. I'm going #6Pack now,1
122,@AbrehamDadi no bitch,1
123,"@AjKFAN Big congrats to all! I expect him to be blogging on rube chat in a few days! Now get some sleep, you will need it!",0
124,".@TheRevAl Hey you race baiting FBI informant bitch, where's your punk ass speaking for justice on this? http://t.co/3OcxPxlYdt",1
125,"' Ok my Texas bitch keep textin me , callin cryin stressin me , askin me about where I been but I been with another bitch allegedly &#1043359; .",1
126,@ActaBunniFooFoo I like my gross yellow heat lamps. Why?,0
127,' Happppppy Birthdayyyy &#1041191;&#1041196;&#1043215; lol . Niggahs is really 21 in this bitch &#1043358;&#1041219; . http://t.co/YatU7pbsHX,1
128,*rubs hands like bird man,0
129,&amp; ion have a bitch. So yeah. What's understood don't need to be explained.,1
130,".@SarahPalinUSA Wow, ""impeachment."" Look at you using your Vocab Workshop words. Guess we were only half wrong about you being a dumb cunt.",1
131,"' She love it when I talk to her crazy &#1041191;&#1041219; Suck a niggah dick , with a whole lotta spit &#1043291; let it drip &#1043292; Yea catch... http://t.co/i3WOHNQo7S",1
132,"*scrolling through fb* some hoe says ""need a man 2 cuddle in the cold with"" bitch nobody wanna touch your #ratchet ass!",1
133,@A_Little_Wicked that's not ghetto. That's sweet and a movie quote. Try again,0
134,"' No FEELINS for a hoe that ain't ma main thang , ma niggahs on the same thang &#1043359; all ma niggahs gangbang ,... http://t.co/pc0fcynoFU",1
135,"93 feature car

1 of 1503 yellow and black feature car. buck tag is on the radiator support. 67,3xx miles,... http://t.co/1nkNfZqBo9",0
136,' Broke Tf outta this niggah at 24 &#1041204;&#1041204;&#1041204; He stopped playen defense and all,1
137,@AleeeD_ bitch who do u love,1
138,.@everSoTweetly4u Klain's real (sole) job is to dampen down the mushrooming bad PR and political fallout heading into Nov election.,0
139,@0hallis0n bitch caught a body about a week ago. Everybody catching bullet holes.,1
140,@ACMobbDeep @madsbennett yeah I run over squirrels and coons,0
141,&lt;&lt;&lt;&lt;&lt;&lt;when bitches be doing too much on twitter,1
142,@Alan_Casillas haha shit niggah i wish,1
143,@Alejandro_Bihhh @CapoDaAssHole so y'all niggaz ain't never listen to no slow shit with a bitch,1
144,@22duces20 haha still a little bitch though &#128517;,1
145,@1stBlock_Rody yu ah hoe,1
146,"13% shy
65% bitch
22% homosexual",1
147,108 MIL RT @SooMajor: And its cause of Romo bitch ass Dez &amp; Witten not eating,1
148,"' Annnie say fuck that niggah , he soo weak ! &#1041204; He can't tell that you a freak &#1041196; That you ain't lookin for love .... http://t.co/62URiSgiQ1",1
149,"' Y'all like sayin money don't buy happiness , but name a niggah sitting in a Lambo crying ?",1
150,1X - The yellow tower by Gilbert Claes http://t.co/qc5IF6G4fG,0
151,"@AdamBaldwin Really?? Bro, that retard @SenTedCruz even missed the point of GreenEggs&amp;Ham! It means don't knock it til ya try it!",1
152,@AirSimba9 I don't be on the hoes but these hoes on my snapchat,1
153,".@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact
&#8853;http://t.co/DJgs6rGdfV",0
154,"@1D_NIPPLES_ bitch you fucking told me to sit in that seat and yo dumbass come again saying ""why you sitting there"" bitch #vote5sos",1
155,",@musclezauber why not animal crackers. i want animal crackers shaped like master chiefs and trolls and gun's and shit, thatd rule.",1
156,' Mannnnn wake y'all bitch asses up Blood !,1
157,30 mins for @natezoo919 n @greco_joel to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip,0
158,@Alejandro_Bihhh @CapoDaAssHole I was texting a bitch,1
159,' August Alsina Deserved that &#1043323;&#1043323;&#1043358; My niggah .,1
160,' I will never date a female with another niggah name on her lol . Wtf .,1
161,.@AussieGrit loves Austin: http://t.co/HTtbU4OmZy Webber such a boon for @FIAWEC. #6HCOTA,0
162,' My baby mama trippen and that bitch can shoot &#1041653;&#1041653; .,1
163,"' South Central niggahs really don't be lovin these hoes , these hoes don't be lovin these niggahs &#1041233; . We just be... http://t.co/XnTftnwuVD",1
164,*Gigantic RT @Naezus What a big faggot. RT @MIllionDolrBaby: Chubbs bout to Earl.,1
165,"' Make a niggah buy a ring for ya finger &#1042469; , Jimmies for ya feet &#1043353; Jeans for that back &#1041191; lingerie for the... http://t.co/MxwTT9H4nc",1
166,@1Corinthians126 #HolySpirit God still share HIS #Secrets Amos 3:7 blessings #Jesus,0
167,"... but bitches catch feelings after, all the damn time.",1
168,@AGreasyMonkey @Huntermoore faggot,1
169,"@1SonofYahweh &amp; what we do with our foolish proud selves? Roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes",0
170,24_rozay_idgt mad cuz Twan fuck his bitch&#128514; http://t.co/GoyZfOU46I,1
171,@1Oyster1 maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican.,0
172,@2trippymcneely if it's trash I'm kickin yo ass,1
173,15. Did twitter ever get you pussy/dick,1
174,*loud Jamaican horns* &#128226;&#128227;&#128226; RT @KingHorseDick: Then why u still single? RT @Greek_Oddess yall find the ugliest hoes attractive.,1
175,' Ima real young niggah witha muhhfuckin attitude &#1043359; Walk up I'm yo spot you would think a niggah mad at you .,1
176,' I wouldn't bring my girl around nobody but Leo &#1041204;&#1041204;&#9995; He the only niggah I KNOW that wouldn't mess with any of the... http://t.co/LWDxrVJceu,1
177,"1. Pretty close &#8220;@Rosegoldracks: 0 trash ass nigga
@07Cannon: &#8220;@Rosegoldracks: Quote this and I'll guess your body count&#8221;&#8221;",1
178,' Mann these hoes get nothin ! &#1041233; But some dick and instructions ! &#1041204; If she with mee she fucccccckn ! I said I... http://t.co/1FN2TegZHh,1
179,"' Nah I ain't no hoe niggah , no bitch niggah , rich Niggah with the shits Niggah Getchu chipped niggah .",1
180,(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.,0
181,@Adolfhibsta I've seen a number of bitches on here say there's no such thing as loose pussy lol. Ok,1
182,"95% of the truly talented people i've come across are retarded professionally. 95% of the awful, untalented people are on point and polite..",1
183,100 days til Christmas bitches,1
184,"@AceHudsonJr bitches tryna take all my money, g.",1
185,"' I don't like when niggahs be like "" where yo bitch at ? "" Na I'll check you on that idc who you is , mine you... http://t.co/OP5sTgZX2k",1
186,"' And you know that I believe it , cause her pussy to mee... &#1041185;&#1041240; And she don't fuck with many niggahs , she don't fuck with any niggahs &#1041219; .",1
187,1) Vader is a Sith. Not a Jedi. Duh. 2) Vader is also a whiny bitch. 3) YODA IS MOTHERFUCKING YODA. #micdrop,1
188,5s are ugly thot bitch shoes,1
189,1 baby Momma no bitch no wife like PAC u need a thug in ya life,1
190,*waits for Fanduel to hit me with the jig*,0
191,.@agie_sweet36 @VedanteBreh12 @TravelNevada Try visiting @thewashoeclub at night for a real spook!,0
192,@10x90 @fucktyler fugly loose hoe,1
193,22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??,0
194,@AbstractLife yeah. can't lie tho spitting on a cop car right with their bitch ass in it feels damn good.,1
195,12 oz arizona's trash,0
196,".@AlyssSmithh @KeveeeD Yes indeed! Camels, ostriches and zebras! Sept. 5-7 http://t.co/X3Oapfm3e8 #VCCamelRaces",0
197,"@AdamHarmon @JeffJeffAllen Yeah tht a bitch, we ain't gay Brah. Chill",1
198,&amp;&amp; when Tha bitches start hating &#128553;&#128553;&#128129; that's wen a bitch lost me &#128588;&#128168;&#128591;&#128175;&#9996;&#65039;&#128581;&#128064;,1
199,.@Buckm00se really does talk like a buck nigger,1
200,1st game of Fall 7s.. finna kill some hoes,1
201,@Alejandro_Bihhh @CapoDaAssHole I'm on this hoe like this every night just be tweeting bullshit,1
202,' This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .,1
203,@05235fd083ad408 hick yes,0
204,"' Indiana niggah you can tell from ma muhhfuckin grammar , I swear I got 3 hoes with me just like I'm Santa &#1041204;&#1043359; .",1
205,"934 8616
i got a missed call from yo bitch",1
206,"' Ima kill that pussy straight murder that shit , and Ima eat it , eat it , eat it &#1043291;&#1040788; And lick it till it slaps . Aye &#1041237;&#1041191; .",1
207,":) ""@PeterDavidsonII: At some point, we need to discuss how delicious the vegan brownie from @busboysandpoets on u St. tastes!""",0
208,2k coaches are retarded who would put a 5'10 point guard at the 3 tho.,1
209,"@05proFESSOR Charlie Sheen could coach better than Crusty Dusty. Yeah they hired Bryan Price, the pitching coach",0
210,' Id rather sit at the house all day and jack off then bust a mission to literally only chill with a bitch &#1041204;&#1043473;... http://t.co/MEtM60bG15,1
211,"' You tall tree ass females be 6'0 TALKIN bout "" Catching Feelings "" , bitch you need to catch this touchdown... http://t.co/lMgkDuxzY7",1
212,"' Someone let me know why Drake so cold ? &#1041185;&#1041240;&#1043358;&#1043351;&#1043323; He my favorite rapper , this niggah HARD .",1
213,' This Niggah Kevin Hart couldn't sit down lmaoooooooooooo My niggah My Niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1043358;&#1043351;&#1043323;,1
214,' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;,1
215,@AdamSchein @TheMayorMatt I may have just cried a tad #illmissu shiner,0
216,40 mins. Until that bitch drop,1
217,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/DTLlzlXmPF,0
218,(via @jacklayton) Charlie Angus is sending &#8220;Made in China&#8221; Canadian flag pins back to Conservatives &#8211; http://tinyurl.com/dmt397,0
219,@Alejandro_Bihhh lmaoooo hell naw bro I be up i haven't seen that hoe,1
220,"11/19 w/ @anjahlamarie - the depot 
12/19 - a pussyfootin xxxmas (hoe hoe hoe motherfucker santa claws is coming to town)",1
221,"'Every bitch got a fat ass or she $3,000 from it' #RNS",1
222,' Have you ever had sex ina cherry red vet witha fat trap Niggah keep that pussy sooo wet &#1043359;&#1043291;&#1041185; .,1
223,"' Shawty wanna tell me secrets on how to rap niggah , I tell that bitch it's more attractive when you hold it down &#1043359;&#1043351; .",1
224,*Sings* I killed that pussy she died with her eyes open!,1
225,"@Adogg_34 RT @jb_barker10: Snapchat got hacked, all of you hoes about to have some explaining to do http://t.co/tworXRoJEI",1
226,2 or 3 hoes for everything &#128527;&#128520;&#128526;,1
227,5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &#128514;&#128514;&#128514;,1
228,.@rustyrockets with Putin pushing for land and China completely revamping their armed forces? You're a fucking retard. Stay out my country.,1
229,"' She herd I was a dope boy , I herd she was a gold digger &#1043359; , all I know is she a real bitch , so I fuck her like a real niggah .",1
230,' Fuck her right in the pussy &#1041204;&#1041204;&#1041204;&#1041204;,1
231,4th RT @MayaAngelouFRO: Beat my pussy up like i snitched on you and you had to serve time in a state correctional facility for 5 years.,1
232,@2sassymom so glad you did this! I'm still trying to figure out emoticons on this damn Motorola to give that bitch the finger.,1
233,*karate RT @SirAsshole: Karrenchi still a bird ass bitch,1
234,8/10 of the girls u went to hs with look horrible now but don't wanna believe it....I'm bout to piss them Facebook hoes off with this,1
235,@808NoHeartBreak hoes,1
236,"@AceWuzHere why you talking to me at 5, almost 6am. We ain&#8217;t friends, pussy.",1
237,' This niggah Yanni like hangin up on NIGGAHS in mid sentence &#1041184;&#1043350; .,1
238,99 percent of the trash we dump in the sea is missing. This is not a good thing &#8594; http://t.co/CwC2LWCV3T http://t.co/Y0kt02HLm1,0
239,@AbstractLife two trash ass passes you know damn well you saw it too. on 2nd and 3rd down. before Santos won the game.,1
240,4th and long bitches,1
241,@Alan_Casillas lol bitches from riverside to LA ahah,1
242,"@ASAP_RocKI_ @HuhWhatsACondom *sighs* 1. Not a bitch. I'm a woman. LEARN THE DIFFERENCE. 2. I KNOW I'm fat. 3. It's called a scarf, dumbass.",1
243,"' On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; .",1
244,@AdamBaldwin @ChicoDelainky clams to be a comedy writer. #untrue,0
245,*puts people/bitch face on*,1
246,. @_HISTO requires soundcloud links and tumblr bitches; he MIGHT let you play his party then.,1
247,'Views from the 6' gon be Instagram picture titles for a while...brace yaself my nigs,1
248,@AB_crispyy_andy I laugh Oreos and lady gaga on a Sunday day,0
249,"2 thangs my bitch can't say, ""I'm broke"" n ""ha period late""",1
250,@Alejandro_Bihhh lol I was bout to say. Shit income tax in I'm Tryna find me a bitch for a couple weeks,1
251,"' Don't ask me if I'm in my "" Feelings "" cause I ain't no bitch I don't got those Tf . I'm sad , not in no fucking feelings .",1
252,"8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz",1
253,@5Dimes fuck you tony...you greaseball piece of shit-,1
254,@1000gramsBee bitch,1
255,' Ran a good game with my Royal niggah &#1043359;&#1042390;&#1043323;,1
256,2 year starting on me on the street... so i put a fag out on him. #funnyguy,1
257,"'Cause they ain't her RT @Jvbir I aint eem watchin the awards yet, but why hoes hatin on Kim K?",1
258,' Ma niggah Alsina be doin his thang . http://t.co/IZA7Lil1Oz,1
259,"*Bows down* ""Yes bitchmaster bitch""",1
260,"@AidaApple14 imma bitch i know , leave me alone",1
261,4 fat hoes ina caddilac. U can tell they jus lost dey luxury car ride virginity#hoes too happy lmao,1
262,-5 RT @LoveMeDarlingg: 10. How many hoes do you REALLY have?,1
263,@1SonofYahweh no wonder you run nose first for yo real nigger &amp; white devil massah's or any man pointing at another to convince u he is less,1
264,&amp;when they say him they mean dyke Ron #wcw http://t.co/VV4DUMMe4A,1
265,"4 old hoes, a ponk, and a dyke outchea having ""girl talk""",1
266,"' I ain't trippen cause I like her anyways , she got a niggah and I got a girl but anyways , yea anyways &#1041196;",1
267,@ the chick who is gorgeous and so fine but her pussy stinks,1
268,@AbusiveMen You're a fucking pussy,1
269,2 beer queer,1
270,90% of niggas goofy and act like bitches,1
271,@1usagrunt. I wonder what Charlie Brown would have to say about these days.,0
272,2 adult human skulls found in trash http://t.co/VcsNP9ejV9,0
273,3 millionaires just walked in why you tripping bitch you paid for the fight ? Lmao,1
274,"' Hoes on my mind , I fuck hoes all the time . #FatTrel",1
275,"' If yo new niggah can't dress better then me , or even close to looking better then me , dnt try to make me... http://t.co/SMsc86mnBc",1
276,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market,0
277,1 loyal girl &gt; 1OO hoes,1
278,2012-2013 seniors were chill as fuck. this years seniors are basic ass bitches,1
279,"' If I ever put my trust ina bitch , I'll always be hurt &#1041204;&#1041204; .",1
280,"' O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !",1
281,"' I just feel like my mouthpiece so cold &#1041185; I'll give lessons to every niggah that ever got turned down , for the low cost of $24.99 &#1043358; Hmu .",1
282,"@7aidualc9 u said ""@ me hoe"" &#128514;&#128514;&#128514; so I did...",1
283,@Alan_Casillas nah i thought u had to bitches lol didnt know peters girl was one of them lmao,1
284,100 mile dead zone radius around Philly...gotta go to NY or DC RT @CeeRoss The tri state needs better bitches,1
285,@0xabad1dea Hard to QA? Time is also a pain to mock out in unit tests...,0
286,"' That fb profile checker thing fake then a mf , I just added some bitch yesterday and it had me on the top . Fuck fr ?",1
287,@1Corinthians126 #Jesus Genesis 2:19 Out of the ground the LORD God formed every beast of the field and every #bird of the sky #Initiating,0
288,' Being in love stressful ma niggah .,1
289,"-Can I help you?
-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?",0
290,&gt;_&lt;.. RT @ItsTheBOOMshow @FricknAwesome metal monkey balls!,1
291,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT",1
292,":/ well that sucks that Kobe is out now... he's still filthy, you can hate him all u want but if you dont have respect for him, ur retarded",1
293,*Teachers call you a pussy for not doing senior skip day*,1
294,*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.,0
295,@2ANow She looks like a plastic monkey doll!,0
296,@ me tho &#8220;@_Mashphatrabbit: This bitch wants to be included so fuckin baldly bruh!!!!&#8221;,1
297,' I'm that niggah you can show out in public babbbbbbyyyy &#1041191;&#1043215; lol,1
298,"' From Freshman Year to Senior year , this really my niggah started being brothers 4 years ago TODAY . It's crazy... http://t.co/IIHcPFiyQu",1
299,@Alan_Casillas bitches or wat,1
300,"' If you get yo girl took don't be mad at the niggah who did it &#1041204; Be mad at her , Cause he don't owe you loyalty , she does .",1
301,"300 bitch we hot, we done took flight !",1
302,*Nicolas Cage unrolls dusty secret scroll* It says here James Madison was a whiny little bitch,1
303,@A875Silva @jezzzz_ if she do then she gone die too I ain't playin dawg bitches gone be ruthless then I will be too! &#128175;&#128170;&#128074;,1
304,"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker",1
