,comment_text,toxic
27,A romantic candlelit dinner for two would cost less if you switched the lights on -  ESKOM pic from the 1990's http://t.co/cxnIdmB3qn,0
28,I feel like crap today. So instead of Redbull I'm drinking something healthy. #NewYearNewMe  #TotallyStillGoingToDrinkTheRedbull,0
29,That one time I didn't feel in over my head. ,0
30,Yeah nice hair babes  :face_with_tears_of_joy::face_with_tears_of_joy: http://t.co/8fxZpZW8qu http://t.co/Wi36fjE5EX,0
31,Check this out!| so #ugly #christmas #sweater|#ebayipad|http://t.co/Sp5bMZz3T2,0
32,#New#color#new#beginning#new#goals#dont#giveup#never#life#should#be#easy @ skdar http://t.co/bzmXE0K98i,0
33,replurks acatholicprayer: Lord Jesus Christ  Son of God  have mercy on me  a sinner! #Catholic #prayer http://t.co/SkDTy78y3k,0
34,And that's a wrap for 2014 shows kiddies. Ending in the Berkshires. #BoseL1Model2.,0
35,#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow -for-profit #microfinance #supporting... http://t.co/81OfgusdMC,0
36,Kevin Durant with 23pts on 8-13 shooting  has this nigga been inefficient since he came. ,0
37,@JoeandEvan @7BOOMERESIASON @cc660 @BoomerandCarton the Jets have pick 6 in the 2015 draft the irony blows my mind!  #NFLDraft,0
38,Off to search for a Christmas gift for my dad bc procrastination :wrapped_present:,0
39,http://t.co/ujGpP2LgaL #AnalQueenAlysa #Four Four girls  a lot of drinks and a few strap-on&#8230; that&#8217;s&#8230;,0
40,"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO",0
41,That's me  the infamous pepper shaker replacer. ,0
42,Good thing I'm scared of clowns and my kindergarten teacher was dressed as one today. :expressionless_face: ,0
43,i'm so funny ,0
44,Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes  #serious #or #efficient',0
45,Bet that was #limbs in the Sunderland end,0
46,suddenly w-wada  http://t.co/lwdLPpuDSj,0
47,@SkySports transfer fund of £250 000 is given to .... Nottingham Forest a team with a transfer embargo.  ,0
48,I just love not being able to sleep..  #sotired,0
49,@parisbreedenw You need to  it's an experience to say the least,0
50,"Just realized I haven't watched this weeks episode of Degrassi.  I ""eventually"" get around to it.  ",0
51,@STLguy1 Oh that sounds like a great plan.  @6Strong8 @KingDSeals,0
52,"4. ""Yes"" was the reply. These are public dollars being used. What's with this lack of transparency around Union Pearson Express? #TOpoli",0
53,people speaking of law to protesters who are fighting for justice themselves...  #ModelTownNotForgotten #PAT #PTI #GoNawazGo,0
54,@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures  yeah it's great ,0
55,Can always #countonmother to impart #wordsofkindness. Especially on a special day! !!,0
56,#Italy -- #Cabinet #approves #first #planks of #Renzi's #labour #reform. http://t.co/IYhgKBCoks via @reuters,0
57,@WiseManSi: Your opinions don't affect me. I'm going to keep living my life.,0
58,@kmrheadlines: Electricity generated in Kashmir can illuminate whole India: PM but it's only not illuminating #Kashmir ,0
59,This is what  looks like  right? http://t.co/WdwI96OWwI,0
60,We live in such a small world these days - the #LAFire is a story at the end of the Australian news @ABCNews24,0
61,Porygon2 #are  found in the www.monstermmorpg. com #wild. bulbiest follow @MonsterMMORPG #working,0
62,Tripped over my own feet three times in the hall #soclumsy,0
63,Some are really loving the criticism on Zoella. Let it rest  please. I wonder what you would do for some £££. ,0
64,Your friends will bring you down because they fucked up what they had males & females  me fool !,1
65,I couldnt help myself.. I am a bad person...  http://t.co/bmdJcrFmgI,0
66,About to write my math final really excited  #somethingrandom http://t.co/by8fVYYyZR,0
67,Soccer game should be fun today...:face_with_tears_of_joy::face_with_tears_of_joy: ,0
68,I really need to shoot something soon.,0
69,I literally have plans every night my entire vacation.,0
70,"@adambelz @lee_osp @Vruno whenever I write anything with the word ""immigration"" in it  I'm happy if there's back-and-forth.",0
71,@MagicManRAW @YankeesWFAN you don't know a damned thing about baseball  do you?,0
72,Don't think for a second I'm out to drown your memory  you ain't worth the whiskey,0
73,Today is just not my day :pensive_face:,0
74,Maybe 2 different proposals! The girl is wearing different shoes and the guy is wearing a different coat. @cjsinner @onecolleen,0
75,https://t.co/13AvCYdxs6|Shop now  in the MALLS! TAKE YEARS OFF YOUR SKIN! SEACRET Minerals from the Dead Sea!!!  https://t.co/MIF1TIkZNa,0
76,Love working hard trying to fix other people's fuck ups ,0
77,Has @CNN @donlemon shown up to speak with #ZemirBegic family yet?,0
78,#mondaymorning pouring rain and i am singing 'the most wonderful time of the year' as i walk to the office ,0
79,@SportMajor No  voting somebody in because they're from Latvia is way more important than voting for the best players. ,0
80,#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ http://t.co/U1fQX3qfH1,0
81,Aw thanks mother nature. Merry Christmas to you too! ,0
82,@blissfulbrann holy fuck  those lyrics fit so good to the movie Interstellar! #chills #freakyfriday,0
83,I love watching liverpool truly inspiring ,0
84,Sad I don't have a Christmas jumper  thanks @Missguided for your super fast delivery :thumbs_up_sign: ,0
85,I got tampons!  http://t.co/lnWQtxriUZ,0
86,I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol   #IloveCanada,0
87,That was one long walk :ok_hand_sign::ok_hand_sign::ok_hand_sign: #GoMe http://t.co/liRaGZvLyF,0
88,@nine_oh ****ALERT**** PLEASE CHANGE THIS.... ITS  ME>>> #NowPlaying Relentlezz @WHATCHAKNO  - Who I Be :: Tune In: http://t.co/MV7gJcM7l3,0
89,Fully charged my #Anker portable charger...it lasted 1/2 an hour.  Awesome #Fail,0
90,MORON  no one has ever said a ball is square #STRAWMAN @RBRNetwork1 @rattleduck,0
91,You know what's awesome? When all your gear (sliders  dolly  monitor  etc) gets delivered @ the end of filming.  #somadatBandHandadorama,0
92,Dragging her feet  smacking her lips and scowling at the empty street while screaming into the phone!...such grace.!:white_frowning_face:,0
93,You can spit on a rose but it's still a rose.  #contempt    #mockery,0
94,Galliani already jumping into the changing room  likely discovered what Seedorf told him all along ... same thing Pippo is saying now ,0
95,@AIIAmericanGirI So  this Topless Feminist was just looking for someone to love? ,0
96,@SkySportsNewsHQ nice to see you admit your errors   slightly different from your earlier stats for 2014! @TeamAndo180,0
97,@lkoch99 Wow  neat! & a nice mini tour of Belfast as well. I think you should have asked for one of these for Xmas  Larry!,0
98,@superaielman @Parlett316 the upper deck definitely seemed like Philly South.,0
99,A deal was negotiated between @Metrolinx & GTAA. That deal was is hidden & built into the pricing of #UPX tix. Why all the secrecy? #TOpoli,0
100,Just flossed and then ate right after #inconvenient ,0
101,@edryden33 ill see if I can :winking_face:,0
102,I like creepy guys that ask me random questions at swic ,0
103,Why YES! Of course I use  a lot in my day....because violence is illegal.,0
104,Let's get another big win VOLS bball and keep it going..#VolNation #BeatNCState,0
105,Do you like quality #dancemusic? Go to http://t.co/caSQNIO8Ka for some great FREE downloads #UK #NightClub> @biggrooverecord,0
106,Today I'll lecture on CRM investments & shareholder value ... So excited ....  :smirking_face: I'm sleepy :sleeping_face:,0
107,@DeformedCircus I guess not. Stop insulting me.,0
108,@MrMindMiracle One of those obvious when you see it but oh so clever ideas!! Glad you approved!,0
109,Welsh devolution? How's this for starters... http://t.co/47moRb9jPr,0
110,@RandBall gotta hand it to them  really. :clapping_hands_sign::clapping_hands_sign::clapping_hands_sign:,0
111,Suppose I best move my arse to the #gym. Anything to put off wrapping presents :confused_face::wrapped_present: #christmas #chore,0
112,@TehnDiamond Jonah hill is funny kevin hart will smith jim carrey  Sacha Baron Cohen ,0
113,"Song of the Day: ""Love Like Winter"" - A Fire Inside.",0
114,Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|,0
115,@BudweiserIndia Now  Tomorrow productivity at work would be hampered. #GetMeToEVC,0
116,Yes it is much more logical to support criminals & attack police officers for protecting life & property. #HandsUpDontShoot ,0
117,@stephen__tommy and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay ,0
118,@DCsportsGrl @DragonflyJonez I believe we have n that's y we SUCK.,0
119,BBC News - New Forest road safety campaign donkey killed by car http://t.co/Ft5VPVZCU0 ,0
120,Thank you OCC for being concerned enough about my safety driving to school to cancel classes.... ,0
121,I have to say... I'm really excited about Brendan Fraser's birthday tomorrow. #BrendanFraserBirthdayBash,0
122,I added a video to a @YouTube playlist http://t.co/QbcCGhdoIe Modere Beauty Box Review + Giveaway,0
123,http://t.co/OoDCAadwux #TeenAnalCasting #Alice Alice and Dana -TLW 3X05 Part 2,0
124,My prayers have been answered WE OUT,0
125,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation ,0
126,@TheSpinDoctor Of all the Spice Girls  you'd pick her?!,0
127,I've changed gazilion times the #java configuration NOT to check for updates. It's nice that every five minutes asks me for an update! ,0
128,Lol my timehop guy though.  http://t.co/OdljZGV4VM,0
129,Finals Week is draining my body so much that it's ruining my life in other places. Lovely... ,0
130,@willbrooker feeding your own flesh and blood/making an alley way smell terrible = same  same.  #90ssarcasm #thesun #thingsthatarewrong,0
131,@MBCompanyMan Also  I would not that my tone was joking  though it's difficult to properly convey that in a Tweet. ,0
132,Oh sprints I love you  http://t.co/sEW8Im7i0u,0
133,I seriously loveeeee how much you care ,0
134,@KelseyDPeterson @Get_Merked22 I can sign you in as my guest....,0
135,@nfullers98 I liked .. Don't regret anything that made you smile... Ha ha,0
136,I adapted the Snoopy comic for academic paper submission :P Reviewer 2 is the stuff of nightmares! http://t.co/KPGul80o2g,0
137,I always look super cute when guys come to fix stuff in the condo ,0
138,@Rickmayhem @dearmothica accordng 2 lawyrs  evidence supported both sides  could hav supportd many differnt scenarios  warranting indictment,0
139,Who's eating everything on the table for Noche buena? :happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand:,0
140,Getting my midterm back was such a great start to my day  #badday,0
141,@CraziestSex: Stay faithful or stay single,0
142,there are things we are made to go through  to harm us but to given us a lesson to teach to someone weaker,0
143,#latergram with thegoldcoin. Classes done  research is not. #gradschool #basic #blessed ... http://t.co/1kEoWZw7NZ,0
144,can't wait for the 3:30 hour drive back home.    #betarocks15,0
145,#Germany -- #ECB's #Weidmann #says #German #2015 #growth #may #be #better #than #expected. http://t.co/gxFSC1mQy5 via @reuters,0
146,@timdobbsphoto Because we need an excuse to pop it open! My dream is McDonalds and Grand Cru. #ChampagneExcuses,0
147,LUV when my hair is frozen :smiling_face_with_open_mouth: ,0
148,@DJNoreenKhan @iHaroonRashid the only scary Bollywood film I've watched is Bhootnaath ,0
149,You know it's going to be a great day when you're Garmin resets itself and you spill some cinnamon down yourself  #slowclap,0
150,Work Christmas Eve and Christmas Day.. Can't wait! ,0
151,Kind of love how I got a voicemail from my seat neighbor wondering where I was yet they constantly sell their ticket & I never ask ,0
152, feeling well,0
153,So glad to be off work,0
154,just one of those nights :pensive_face:,0
155,"Japan's #Abe #gets #the #mandate #he #wanted #â€"" #but  the #recovery he wanted: Japan's Prime Minister Shinzo... http://t.co/Q9NTiflcO5",0
156,@ManuclearBomb what is your argument? 1/$12.5 for Butler > 2/$17 for Morales?,0
157,I really need to get my nails and eyebrows done tomorrow :grinning_face_with_smiling_eyes: been slacking on that  #cool :nail_polish::face_with_no_good_gesture::information_desk_person:,0
158,First photos of the Infiniti Vision GT concept emerge http://t.co/quWYbjWq6V,0
159,"@MorganKIRO7 Those ""waves"" are epic!  He he",0
160,About to fuck up this Media exam  #actuallyihopeso,0
161,Prevents blood clots! More like stops blood circulation #SurgicalStockings #attractive  http://t.co/XZuXjZ9qsN,0
162,Shakespeare is great  :face_with_no_good_gesture::pistol:,0
163,he was half of what she deserved  yet he was all that she ever wanted      ,0
164,Can't even explain how excited I am for tomorrow. :hundred_points_symbol::basketball_and_hoop:,0
165,Sailing-|×|#me #selfie #ootd  #cool  #cute #girl #tumblr #black #style #rock #punk #vsco... http://t.co/sDn3W9Kqvk,0
166,@2ANow  you were decrying a hate crime against a Bosnian man & now you're back to your same old game  inciting hate torwards Muslims.,0
167,Glad I'm up at 1am ,0
168,@DollyGarland @garrettaddison: Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.,0
169,Happy new year to meeeee... http://t.co/ZLtXiVB7qH,0
170,@shaunrmcgregor yup it must be good to be ivy league Educated because it does alot of good ,0
171,@Chxta They were probably  contracted to work for free. ,0
172,Save Manage & Make Money - Join for $99 make $600 #Discounts #Vacations and more http://t.co/6mTjJ6i7Nf,0
173,@ParkzTheDon @Neilby70 Johny UR cracking me up on Facebook chatting up my mate :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes:,0
174,Sysdig Cloud - The Fascinating World of Linux System Calls < reminds me of my Solaris dtrace days in early 2000's http://t.co/e3YYx07tgQ,0
175,It #has  been #seen www.monstermmorpg. com since. parados by #MonsterMMORPG #bean,0
176,I'm glad H & M has employed enough staff today.  #nohelp #terrible,0
177,probably going to fail tomorrow yayy  #GlobalArtistHMA #MTVStars One Direction,0
178,The fans needs to be heard tho RT @cupcake78318778: @Sum4uckingMoney @jonso4tindo WENGER WILL NEVER QUITT.SORRY LADS. FOR FEW YEARS..,0
179,I love waking up at 4am everyday and then running 5 miles.. favorite part of the Army :) ,0
180,@Crackmacs @OpChemtrails better bust out my aluminum hat!!!!  #chemtrailsdontexist #growup,0
181,I often worry that wealth doesn't  have enough influence in society  so pleased to see this being addressed  http://t.co/2U3PerpZQz,0
182,Why is paper so sharp? Someone should put a ban on paper!  #liberalmentality,0
183,  on the Same day  the 50th anniversary of the #FreeSpeechMovement  a brave critic  was abandoned by our conformist #Press.,0
184,!! @DatWaveMagazine #2n1Edition @Marvelousuk @MAZIMONTANA @skinny49 http://t.co/oRT6ZYfGhx,0
185,@salgovernale I know it was you Fredo. You broke my heart!,0
